date,COST stock,isPartial
2016-12-01,88,False
2016-12-02,63,False
2016-12-03,55,False
2016-12-04,67,False
2016-12-05,77,False
2016-12-06,92,False
2016-12-07,93,False
2016-12-08,100,False
2016-12-09,83,False
2016-12-10,44,False
2016-12-11,54,False
2016-12-12,70,False
2016-12-13,84,False
2016-12-14,75,False
2016-12-15,74,False
2016-12-16,70,False
2016-12-17,42,False
2016-12-18,41,False
2016-12-19,50,False
2016-12-20,47,False
2016-12-21,41,False
2016-12-22,51,False
2016-12-23,37,False
2016-12-24,30,False
2016-12-25,24,False
2016-12-26,28,False
2016-12-27,47,False
2016-12-28,51,False
2016-12-29,62,False
2016-12-30,36,False
2016-12-31,37,False
