date,ATVI stock,isPartial
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,94,False
2013-06-04,94,False
2013-06-05,48,False
2013-06-06,48,False
2013-06-07,100,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,93,False
2013-06-11,70,False
2013-06-12,0,False
2013-06-13,48,False
2013-06-14,51,False
2013-06-15,59,False
2013-06-16,0,False
2013-06-17,94,False
2013-06-18,0,False
2013-06-19,47,False
2013-06-20,49,False
2013-06-21,51,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,96,False
2013-06-25,95,False
2013-06-26,0,False
2013-06-27,0,False
2013-06-28,0,False
2013-06-29,0,False
2013-06-30,0,False
