date,GS stock,isPartial
2013-04-01,40,False
2013-04-02,33,False
2013-04-03,76,False
2013-04-04,75,False
2013-04-05,52,False
2013-04-06,30,False
2013-04-07,29,False
2013-04-08,74,False
2013-04-09,41,False
2013-04-10,50,False
2013-04-11,88,False
2013-04-12,66,False
2013-04-13,31,False
2013-04-14,70,False
2013-04-15,37,False
2013-04-16,100,False
2013-04-17,33,False
2013-04-18,42,False
2013-04-19,40,False
2013-04-20,61,False
2013-04-21,45,False
2013-04-22,33,False
2013-04-23,83,False
2013-04-24,67,False
2013-04-25,34,False
2013-04-26,26,False
2013-04-27,30,False
2013-04-28,30,False
2013-04-29,38,False
2013-04-30,76,False
