date,MAT stock,isPartial
2017-01-01,22,False
2017-01-02,18,False
2017-01-03,53,False
2017-01-04,65,False
2017-01-05,54,False
2017-01-06,18,False
2017-01-07,0,False
2017-01-08,20,False
2017-01-09,60,False
2017-01-10,57,False
2017-01-11,34,False
2017-01-12,46,False
2017-01-13,47,False
2017-01-14,20,False
2017-01-15,19,False
2017-01-16,17,False
2017-01-17,28,False
2017-01-18,25,False
2017-01-19,57,False
2017-01-20,17,False
2017-01-21,39,False
2017-01-22,19,False
2017-01-23,17,False
2017-01-24,51,False
2017-01-25,85,False
2017-01-26,79,False
2017-01-27,100,False
2017-01-28,26,False
2017-01-29,29,False
2017-01-30,45,False
2017-01-31,59,False
