date,PEP stock,isPartial
2014-08-01,93,False
2014-08-02,36,False
2014-08-03,72,False
2014-08-04,29,False
2014-08-05,44,False
2014-08-06,30,False
2014-08-07,43,False
2014-08-08,63,False
2014-08-09,0,False
2014-08-10,35,False
2014-08-11,59,False
2014-08-12,29,False
2014-08-13,29,False
2014-08-14,60,False
2014-08-15,48,False
2014-08-16,0,False
2014-08-17,35,False
2014-08-18,59,False
2014-08-19,44,False
2014-08-20,0,False
2014-08-21,88,False
2014-08-22,0,False
2014-08-23,70,False
2014-08-24,34,False
2014-08-25,86,False
2014-08-26,100,False
2014-08-27,28,False
2014-08-28,72,False
2014-08-29,0,False
2014-08-30,35,False
2014-08-31,68,False
