date,GOOG stock,isPartial
2018-07-01,3,False
2018-07-02,17,False
2018-07-03,17,False
2018-07-04,8,False
2018-07-05,14,False
2018-07-06,19,False
2018-07-07,7,False
2018-07-08,4,False
2018-07-09,14,False
2018-07-10,13,False
2018-07-11,20,False
2018-07-12,28,False
2018-07-13,22,False
2018-07-14,6,False
2018-07-15,2,False
2018-07-16,17,False
2018-07-17,25,False
2018-07-18,33,False
2018-07-19,22,False
2018-07-20,22,False
2018-07-21,7,False
2018-07-22,4,False
2018-07-23,71,False
2018-07-24,100,False
2018-07-25,50,False
2018-07-26,65,False
2018-07-27,58,False
2018-07-28,13,False
2018-07-29,11,False
2018-07-30,32,False
2018-07-31,38,False
