date,HAS stock,isPartial
2016-07-01,81,False
2016-07-02,80,False
2016-07-03,61,False
2016-07-04,54,False
2016-07-05,46,False
2016-07-06,69,False
2016-07-07,72,False
2016-07-08,71,False
2016-07-09,74,False
2016-07-10,65,False
2016-07-11,78,False
2016-07-12,67,False
2016-07-13,59,False
2016-07-14,78,False
2016-07-15,75,False
2016-07-16,49,False
2016-07-17,63,False
2016-07-18,83,False
2016-07-19,100,False
2016-07-20,86,False
2016-07-21,76,False
2016-07-22,88,False
2016-07-23,81,False
2016-07-24,67,False
2016-07-25,69,False
2016-07-26,73,False
2016-07-27,74,False
2016-07-28,81,False
2016-07-29,70,False
2016-07-30,63,False
2016-07-31,65,False
