date,ODP stock,isPartial
2017-03-01,100,False
2017-03-02,45,False
2017-03-03,24,False
2017-03-04,26,False
2017-03-05,0,False
2017-03-06,0,False
2017-03-07,0,False
2017-03-08,34,False
2017-03-09,23,False
2017-03-10,0,False
2017-03-11,0,False
2017-03-12,25,False
2017-03-13,21,False
2017-03-14,23,False
2017-03-15,23,False
2017-03-16,47,False
2017-03-17,0,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,69,False
2017-03-21,0,False
2017-03-22,46,False
2017-03-23,23,False
2017-03-24,24,False
2017-03-25,0,False
2017-03-26,0,False
2017-03-27,57,False
2017-03-28,46,False
2017-03-29,0,False
2017-03-30,24,False
2017-03-31,24,False
