date,MSFT stock,isPartial
2018-02-01,100,False
2018-02-02,66,False
2018-02-03,17,False
2018-02-04,10,False
2018-02-05,50,False
2018-02-06,81,False
2018-02-07,49,False
2018-02-08,42,False
2018-02-09,61,False
2018-02-10,19,False
2018-02-11,7,False
2018-02-12,40,False
2018-02-13,40,False
2018-02-14,35,False
2018-02-15,37,False
2018-02-16,42,False
2018-02-17,12,False
2018-02-18,8,False
2018-02-19,11,False
2018-02-20,38,False
2018-02-21,39,False
2018-02-22,28,False
2018-02-23,33,False
2018-02-24,12,False
2018-02-25,7,False
2018-02-26,32,False
2018-02-27,31,False
2018-02-28,31,False
