date,MAT stock,isPartial
2016-04-01,36,False
2016-04-02,0,False
2016-04-03,52,False
2016-04-04,68,False
2016-04-05,80,False
2016-04-06,84,False
2016-04-07,69,False
2016-04-08,36,False
2016-04-09,39,False
2016-04-10,39,False
2016-04-11,68,False
2016-04-12,34,False
2016-04-13,68,False
2016-04-14,34,False
2016-04-15,83,False
2016-04-16,40,False
2016-04-17,39,False
2016-04-18,68,False
2016-04-19,79,False
2016-04-20,57,False
2016-04-21,93,False
2016-04-22,71,False
2016-04-23,40,False
2016-04-24,38,False
2016-04-25,67,False
2016-04-26,100,False
2016-04-27,57,False
2016-04-28,69,False
2016-04-29,72,False
2016-04-30,40,False
