date,KO stock,isPartial
2017-05-01,63,False
2017-05-02,58,False
2017-05-03,45,False
2017-05-04,72,False
2017-05-05,75,False
2017-05-06,31,False
2017-05-07,30,False
2017-05-08,45,False
2017-05-09,64,False
2017-05-10,58,False
2017-05-11,79,False
2017-05-12,55,False
2017-05-13,46,False
2017-05-14,15,False
2017-05-15,27,False
2017-05-16,63,False
2017-05-17,62,False
2017-05-18,84,False
2017-05-19,44,False
2017-05-20,24,False
2017-05-21,16,False
2017-05-22,77,False
2017-05-23,54,False
2017-05-24,70,False
2017-05-25,100,False
2017-05-26,81,False
2017-05-27,59,False
2017-05-28,8,False
2017-05-29,14,False
2017-05-30,55,False
2017-05-31,81,False
