date,KO stock,isPartial
2019-01-01,15,False
2019-01-02,72,False
2019-01-03,76,False
2019-01-04,100,False
2019-01-05,53,False
2019-01-06,28,False
2019-01-07,68,False
2019-01-08,58,False
2019-01-09,84,False
2019-01-10,37,False
2019-01-11,57,False
2019-01-12,17,False
2019-01-13,17,False
2019-01-14,58,False
2019-01-15,51,False
2019-01-16,79,False
2019-01-17,55,False
2019-01-18,66,False
2019-01-19,31,False
2019-01-20,17,False
2019-01-21,15,False
2019-01-22,39,False
2019-01-23,53,False
2019-01-24,81,False
2019-01-25,65,False
2019-01-26,14,False
2019-01-27,34,False
2019-01-28,33,False
2019-01-29,68,False
2019-01-30,84,False
2019-01-31,78,False
