date,EA stock,isPartial
2012-01-01,19,False
2012-01-02,53,False
2012-01-03,28,False
2012-01-04,28,False
2012-01-05,14,False
2012-01-06,29,False
2012-01-07,16,False
2012-01-08,16,False
2012-01-09,27,False
2012-01-10,20,False
2012-01-11,27,False
2012-01-12,82,False
2012-01-13,42,False
2012-01-14,24,False
2012-01-15,16,False
2012-01-16,26,False
2012-01-17,27,False
2012-01-18,33,False
2012-01-19,100,False
2012-01-20,90,False
2012-01-21,56,False
2012-01-22,16,False
2012-01-23,33,False
2012-01-24,13,False
2012-01-25,53,False
2012-01-26,67,False
2012-01-27,21,False
2012-01-28,16,False
2012-01-29,16,False
2012-01-30,20,False
2012-01-31,19,False
