date,FB stock,isPartial
2014-11-01,29,False
2014-11-02,26,False
2014-11-03,86,False
2014-11-04,84,False
2014-11-05,69,False
2014-11-06,76,False
2014-11-07,100,False
2014-11-08,23,False
2014-11-09,16,False
2014-11-10,59,False
2014-11-11,64,False
2014-11-12,69,False
2014-11-13,57,False
2014-11-14,72,False
2014-11-15,28,False
2014-11-16,24,False
2014-11-17,46,False
2014-11-18,41,False
2014-11-19,68,False
2014-11-20,51,False
2014-11-21,64,False
2014-11-22,18,False
2014-11-23,16,False
2014-11-24,39,False
2014-11-25,54,False
2014-11-26,49,False
2014-11-27,25,False
2014-11-28,27,False
2014-11-29,22,False
2014-11-30,22,False
