date,SYMC stock,isPartial
2013-08-01,85,False
2013-08-02,71,False
2013-08-03,0,False
2013-08-04,61,False
2013-08-05,0,False
2013-08-06,100,False
2013-08-07,50,False
2013-08-08,52,False
2013-08-09,53,False
2013-08-10,62,False
2013-08-11,61,False
2013-08-12,0,False
2013-08-13,0,False
2013-08-14,50,False
2013-08-15,53,False
2013-08-16,79,False
2013-08-17,60,False
2013-08-18,0,False
2013-08-19,0,False
2013-08-20,49,False
2013-08-21,0,False
2013-08-22,100,False
2013-08-23,51,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,95,False
2013-08-27,0,False
2013-08-28,49,False
2013-08-29,97,False
2013-08-30,0,False
2013-08-31,0,False
