date,MU stock,isPartial
2016-05-01,29,False
2016-05-02,50,False
2016-05-03,49,False
2016-05-04,79,False
2016-05-05,90,False
2016-05-06,57,False
2016-05-07,10,False
2016-05-08,10,False
2016-05-09,50,False
2016-05-10,41,False
2016-05-11,98,False
2016-05-12,46,False
2016-05-13,60,False
2016-05-14,10,False
2016-05-15,14,False
2016-05-16,53,False
2016-05-17,61,False
2016-05-18,53,False
2016-05-19,45,False
2016-05-20,100,False
2016-05-21,34,False
2016-05-22,19,False
2016-05-23,78,False
2016-05-24,61,False
2016-05-25,75,False
2016-05-26,78,False
2016-05-27,92,False
2016-05-28,19,False
2016-05-29,20,False
2016-05-30,26,False
2016-05-31,91,False
