date,EA stock,isPartial
2012-03-01,100,False
2012-03-02,66,False
2012-03-03,69,False
2012-03-04,25,False
2012-03-05,42,False
2012-03-06,54,False
2012-03-07,61,False
2012-03-08,91,False
2012-03-09,72,False
2012-03-10,74,False
2012-03-11,48,False
2012-03-12,40,False
2012-03-13,54,False
2012-03-14,75,False
2012-03-15,75,False
2012-03-16,86,False
2012-03-17,33,False
2012-03-18,74,False
2012-03-19,81,False
2012-03-20,74,False
2012-03-21,41,False
2012-03-22,49,False
2012-03-23,55,False
2012-03-24,25,False
2012-03-25,0,False
2012-03-26,74,False
2012-03-27,48,False
2012-03-28,62,False
2012-03-29,35,False
2012-03-30,37,False
2012-03-31,37,False
