date,MAT stock,isPartial
2018-05-01,51,False
2018-05-02,65,False
2018-05-03,65,False
2018-05-04,68,False
2018-05-05,87,False
2018-05-06,42,False
2018-05-07,57,False
2018-05-08,73,False
2018-05-09,49,False
2018-05-10,66,False
2018-05-11,84,False
2018-05-12,29,False
2018-05-13,28,False
2018-05-14,65,False
2018-05-15,65,False
2018-05-16,49,False
2018-05-17,74,False
2018-05-18,77,False
2018-05-19,29,False
2018-05-20,58,False
2018-05-21,75,False
2018-05-22,73,False
2018-05-23,25,False
2018-05-24,100,False
2018-05-25,43,False
2018-05-26,29,False
2018-05-27,38,False
2018-05-28,51,False
2018-05-29,41,False
2018-05-30,33,False
2018-05-31,63,False
