date,AAPL stock,isPartial
2015-12-01,79,False
2015-12-02,63,False
2015-12-03,73,False
2015-12-04,89,False
2015-12-05,26,False
2015-12-06,7,False
2015-12-07,63,False
2015-12-08,86,False
2015-12-09,87,False
2015-12-10,87,False
2015-12-11,73,False
2015-12-12,26,False
2015-12-13,16,False
2015-12-14,72,False
2015-12-15,89,False
2015-12-16,91,False
2015-12-17,78,False
2015-12-18,86,False
2015-12-19,32,False
2015-12-20,18,False
2015-12-21,100,False
2015-12-22,75,False
2015-12-23,86,False
2015-12-24,74,False
2015-12-25,18,False
2015-12-26,12,False
2015-12-27,10,False
2015-12-28,74,False
2015-12-29,79,False
2015-12-30,79,False
2015-12-31,62,False
