date,INTC stock,isPartial
2013-10-01,70,False
2013-10-02,71,False
2013-10-03,65,False
2013-10-04,15,False
2013-10-05,34,False
2013-10-06,0,False
2013-10-07,42,False
2013-10-08,42,False
2013-10-09,50,False
2013-10-10,72,False
2013-10-11,67,False
2013-10-12,0,False
2013-10-13,51,False
2013-10-14,79,False
2013-10-15,94,False
2013-10-16,100,False
2013-10-17,51,False
2013-10-18,90,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,70,False
2013-10-22,76,False
2013-10-23,49,False
2013-10-24,71,False
2013-10-25,66,False
2013-10-26,17,False
2013-10-27,0,False
2013-10-28,82,False
2013-10-29,76,False
2013-10-30,92,False
2013-10-31,58,False
