,date,AMZN,isPartial
29,2014-04-30,7.140000000000001,False
0,2014-05-01,11.879999999999999,False
1,2014-05-02,9.12,False
2,2014-05-03,3.96,False
3,2014-05-04,2.52,False
4,2014-05-05,9.0,False
5,2014-05-06,9.0,False
6,2014-05-07,12.0,False
7,2014-05-08,9.959999999999999,False
8,2014-05-09,9.12,False
9,2014-05-10,3.12,False
10,2014-05-11,2.6399999999999997,False
11,2014-05-12,9.24,False
12,2014-05-13,6.6,False
13,2014-05-14,10.2,False
14,2014-05-15,6.96,False
15,2014-05-16,9.0,False
16,2014-05-17,2.52,False
17,2014-05-18,1.44,False
18,2014-05-19,7.8,False
19,2014-05-20,9.84,False
20,2014-05-21,6.72,False
21,2014-05-22,6.12,False
22,2014-05-23,8.16,False
23,2014-05-24,3.0,False
24,2014-05-25,1.92,False
25,2014-05-26,2.16,False
26,2014-05-27,7.8,False
27,2014-05-28,6.24,False
28,2014-05-29,4.08,False
29,2014-05-30,6.96,False
30,2014-05-31,1.2,False
0,2014-06-01,1.4300000000000002,False
1,2014-06-02,3.25,False
2,2014-06-03,3.38,False
3,2014-06-04,3.38,False
4,2014-06-05,6.5,False
5,2014-06-06,7.0200000000000005,False
6,2014-06-07,2.08,False
7,2014-06-08,1.3,False
8,2014-06-09,4.29,False
9,2014-06-10,4.68,False
10,2014-06-11,5.2,False
11,2014-06-12,4.55,False
12,2014-06-13,3.12,False
13,2014-06-14,1.04,False
14,2014-06-15,1.3,False
15,2014-06-16,5.07,False
16,2014-06-17,5.07,False
17,2014-06-18,13.0,False
18,2014-06-19,8.450000000000001,False
19,2014-06-20,6.11,False
20,2014-06-21,1.04,False
21,2014-06-22,1.3,False
22,2014-06-23,4.8100000000000005,False
23,2014-06-24,4.16,False
24,2014-06-25,4.68,False
25,2014-06-26,3.25,False
26,2014-06-27,3.25,False
27,2014-06-28,0.78,False
28,2014-06-29,0.39,False
29,2014-06-30,3.25,False
0,2014-07-01,2.1,False
1,2014-07-02,2.55,False
2,2014-07-03,2.4,False
3,2014-07-04,1.05,False
4,2014-07-05,0.8999999999999999,False
5,2014-07-06,0.3,False
6,2014-07-07,1.7999999999999998,False
7,2014-07-08,2.25,False
8,2014-07-09,1.65,False
9,2014-07-10,2.4,False
10,2014-07-11,3.0,False
11,2014-07-12,1.05,False
12,2014-07-13,1.05,False
13,2014-07-14,2.6999999999999997,False
14,2014-07-15,3.5999999999999996,False
15,2014-07-16,2.6999999999999997,False
16,2014-07-17,2.4,False
17,2014-07-18,3.3,False
18,2014-07-19,0.75,False
19,2014-07-20,0.8999999999999999,False
20,2014-07-21,2.6999999999999997,False
21,2014-07-22,2.4,False
22,2014-07-23,2.25,False
23,2014-07-24,7.8,False
24,2014-07-25,15.0,False
25,2014-07-26,3.0,False
26,2014-07-27,1.5,False
27,2014-07-28,4.2,False
28,2014-07-29,4.2,False
29,2014-07-30,3.15,False
30,2014-07-31,3.75,False
0,2014-08-01,10.89,False
1,2014-08-02,2.53,False
2,2014-08-03,2.53,False
3,2014-08-04,8.8,False
4,2014-08-05,6.49,False
5,2014-08-06,8.58,False
6,2014-08-07,5.72,False
7,2014-08-08,4.51,False
8,2014-08-09,3.08,False
9,2014-08-10,1.65,False
10,2014-08-11,6.82,False
11,2014-08-12,7.92,False
12,2014-08-13,9.24,False
13,2014-08-14,8.03,False
14,2014-08-15,6.05,False
15,2014-08-16,3.19,False
16,2014-08-17,1.98,False
17,2014-08-18,6.6,False
18,2014-08-19,5.94,False
19,2014-08-20,5.72,False
20,2014-08-21,5.06,False
21,2014-08-22,4.95,False
22,2014-08-23,2.31,False
23,2014-08-24,0.88,False
24,2014-08-25,6.93,False
25,2014-08-26,11.0,False
26,2014-08-27,9.24,False
27,2014-08-28,7.59,False
28,2014-08-29,5.72,False
29,2014-08-30,2.31,False
30,2014-08-31,1.87,False
0,2014-09-01,2.4299999999999997,False
1,2014-09-02,5.49,False
2,2014-09-03,6.3,False
3,2014-09-04,8.64,False
4,2014-09-05,6.93,False
5,2014-09-06,2.79,False
6,2014-09-07,1.08,False
7,2014-09-08,6.84,False
8,2014-09-09,9.0,False
9,2014-09-10,7.47,False
10,2014-09-11,6.39,False
11,2014-09-12,6.3,False
12,2014-09-13,2.79,False
13,2014-09-14,0.8099999999999999,False
14,2014-09-15,7.29,False
15,2014-09-16,7.199999999999999,False
16,2014-09-17,5.9399999999999995,False
17,2014-09-18,6.66,False
18,2014-09-19,6.93,False
19,2014-09-20,3.51,False
20,2014-09-21,2.25,False
21,2014-09-22,5.67,False
22,2014-09-23,5.67,False
23,2014-09-24,4.41,False
24,2014-09-25,5.76,False
25,2014-09-26,5.13,False
26,2014-09-27,2.25,False
27,2014-09-28,1.98,False
28,2014-09-29,5.76,False
29,2014-09-30,5.22,False
0,2014-10-01,1.56,False
1,2014-10-02,1.82,False
2,2014-10-03,1.3,False
3,2014-10-04,0.52,False
4,2014-10-05,0.39,False
5,2014-10-06,1.3,False
6,2014-10-07,1.82,False
7,2014-10-08,2.21,False
8,2014-10-09,1.56,False
9,2014-10-10,1.69,False
10,2014-10-11,0.91,False
11,2014-10-12,0.26,False
12,2014-10-13,1.82,False
13,2014-10-14,2.21,False
14,2014-10-15,2.34,False
15,2014-10-16,2.47,False
16,2014-10-17,2.34,False
17,2014-10-18,0.78,False
18,2014-10-19,0.26,False
19,2014-10-20,1.9500000000000002,False
20,2014-10-21,2.34,False
21,2014-10-22,1.69,False
22,2014-10-23,9.620000000000001,False
23,2014-10-24,13.0,False
24,2014-10-25,2.8600000000000003,False
25,2014-10-26,1.3,False
26,2014-10-27,3.9000000000000004,False
27,2014-10-28,4.03,False
28,2014-10-29,3.12,False
29,2014-10-30,2.8600000000000003,False
30,2014-10-31,2.6,False
0,2014-11-01,4.5,False
1,2014-11-02,1.9000000000000001,False
2,2014-11-03,5.4,False
3,2014-11-04,6.6000000000000005,False
4,2014-11-05,7.2,False
5,2014-11-06,10.0,False
6,2014-11-07,8.8,False
7,2014-11-08,3.0,False
8,2014-11-09,1.5,False
9,2014-11-10,8.700000000000001,False
10,2014-11-11,6.7,False
11,2014-11-12,9.700000000000001,False
12,2014-11-13,7.1000000000000005,False
13,2014-11-14,9.9,False
14,2014-11-15,4.3,False
15,2014-11-16,1.9000000000000001,False
16,2014-11-17,8.700000000000001,False
17,2014-11-18,7.5,False
18,2014-11-19,9.4,False
19,2014-11-20,6.4,False
20,2014-11-21,7.0,False
21,2014-11-22,1.3,False
22,2014-11-23,2.1,False
23,2014-11-24,6.4,False
24,2014-11-25,5.1000000000000005,False
25,2014-11-26,5.800000000000001,False
26,2014-11-27,2.8000000000000003,False
27,2014-11-28,5.7,False
28,2014-11-29,1.7000000000000002,False
29,2014-11-30,1.9000000000000001,False
0,2014-12-01,9.0,False
1,2014-12-02,6.3,False
2,2014-12-03,7.739999999999999,False
3,2014-12-04,6.75,False
4,2014-12-05,7.29,False
5,2014-12-06,2.79,False
6,2014-12-07,1.98,False
7,2014-12-08,4.77,False
8,2014-12-09,5.22,False
9,2014-12-10,5.9399999999999995,False
10,2014-12-11,4.5,False
11,2014-12-12,6.3,False
12,2014-12-13,3.33,False
13,2014-12-14,1.7999999999999998,False
14,2014-12-15,4.41,False
15,2014-12-16,6.75,False
16,2014-12-17,5.3999999999999995,False
17,2014-12-18,6.21,False
18,2014-12-19,7.92,False
19,2014-12-20,3.51,False
20,2014-12-21,2.16,False
21,2014-12-22,5.31,False
22,2014-12-23,6.39,False
23,2014-12-24,5.04,False
24,2014-12-25,2.61,False
25,2014-12-26,4.95,False
26,2014-12-27,3.42,False
27,2014-12-28,2.79,False
28,2014-12-29,6.569999999999999,False
29,2014-12-30,6.029999999999999,False
30,2014-12-31,5.04,False
0,2015-01-01,0.72,False
1,2015-01-02,1.68,False
2,2015-01-03,1.2,False
3,2015-01-04,0.48,False
4,2015-01-05,1.2,False
5,2015-01-06,1.08,False
6,2015-01-07,1.56,False
7,2015-01-08,1.68,False
8,2015-01-09,1.7999999999999998,False
9,2015-01-10,0.96,False
10,2015-01-11,0.24,False
11,2015-01-12,1.68,False
12,2015-01-13,2.16,False
13,2015-01-14,2.04,False
14,2015-01-15,2.4,False
15,2015-01-16,2.04,False
16,2015-01-17,0.6,False
17,2015-01-18,0.48,False
18,2015-01-19,0.72,False
19,2015-01-20,1.2,False
20,2015-01-21,1.56,False
21,2015-01-22,2.28,False
22,2015-01-23,2.4,False
23,2015-01-24,0.84,False
24,2015-01-25,0.6,False
25,2015-01-26,1.56,False
26,2015-01-27,2.04,False
27,2015-01-28,1.68,False
28,2015-01-29,6.359999999999999,False
29,2015-01-30,12.0,False
30,2015-01-31,2.52,False
0,2015-02-01,2.76,False
1,2015-02-02,11.16,False
2,2015-02-03,9.719999999999999,False
3,2015-02-04,12.0,False
4,2015-02-05,8.52,False
5,2015-02-06,9.12,False
6,2015-02-07,3.12,False
7,2015-02-08,3.2399999999999998,False
8,2015-02-09,4.2,False
9,2015-02-10,7.92,False
10,2015-02-11,6.0,False
11,2015-02-12,6.24,False
12,2015-02-13,6.24,False
13,2015-02-14,2.16,False
14,2015-02-15,1.7999999999999998,False
15,2015-02-16,3.5999999999999996,False
16,2015-02-17,7.56,False
17,2015-02-18,6.12,False
18,2015-02-19,6.0,False
19,2015-02-20,5.3999999999999995,False
20,2015-02-21,2.16,False
21,2015-02-22,1.3199999999999998,False
22,2015-02-23,4.56,False
23,2015-02-24,5.16,False
24,2015-02-25,4.08,False
25,2015-02-26,5.279999999999999,False
26,2015-02-27,5.88,False
27,2015-02-28,2.52,False
0,2015-03-01,1.8900000000000001,False
1,2015-03-02,5.040000000000001,False
2,2015-03-03,6.580000000000001,False
3,2015-03-04,6.23,False
4,2015-03-05,5.32,False
5,2015-03-06,7.000000000000001,False
6,2015-03-07,1.4000000000000001,False
7,2015-03-08,0.42000000000000004,False
8,2015-03-09,4.2,False
9,2015-03-10,6.370000000000001,False
10,2015-03-11,6.300000000000001,False
11,2015-03-12,4.130000000000001,False
12,2015-03-13,4.760000000000001,False
13,2015-03-14,1.8200000000000003,False
14,2015-03-15,0.56,False
15,2015-03-16,4.2,False
16,2015-03-17,4.0600000000000005,False
17,2015-03-18,3.43,False
18,2015-03-19,3.7100000000000004,False
19,2015-03-20,4.48,False
20,2015-03-21,1.61,False
21,2015-03-22,1.33,False
22,2015-03-23,3.99,False
23,2015-03-24,2.5200000000000005,False
24,2015-03-25,2.9400000000000004,False
25,2015-03-26,3.9200000000000004,False
26,2015-03-27,3.8500000000000005,False
27,2015-03-28,1.4700000000000002,False
28,2015-03-29,1.05,False
29,2015-03-30,4.550000000000001,False
30,2015-03-31,4.83,False
0,2015-04-01,0.65,False
1,2015-04-02,1.17,False
2,2015-04-03,0.65,False
3,2015-04-04,0.26,False
4,2015-04-05,0.52,False
5,2015-04-06,0.91,False
6,2015-04-07,0.65,False
7,2015-04-08,1.04,False
8,2015-04-09,1.3,False
9,2015-04-10,1.17,False
10,2015-04-11,0.39,False
11,2015-04-12,0.52,False
12,2015-04-13,1.04,False
13,2015-04-14,1.3,False
14,2015-04-15,0.78,False
15,2015-04-16,1.04,False
16,2015-04-17,1.4300000000000002,False
17,2015-04-18,0.39,False
18,2015-04-19,0.65,False
19,2015-04-20,1.56,False
20,2015-04-21,1.69,False
21,2015-04-22,1.4300000000000002,False
22,2015-04-23,5.59,False
23,2015-04-24,13.0,False
24,2015-04-25,3.25,False
25,2015-04-26,1.4300000000000002,False
26,2015-04-27,3.38,False
27,2015-04-28,2.8600000000000003,False
28,2015-04-29,2.8600000000000003,False
29,2015-04-30,2.21,False
0,2015-05-01,7.5200000000000005,False
1,2015-05-02,2.48,False
2,2015-05-03,1.52,False
3,2015-05-04,4.4,False
4,2015-05-05,5.5200000000000005,False
5,2015-05-06,7.04,False
6,2015-05-07,5.76,False
7,2015-05-08,8.0,False
8,2015-05-09,2.32,False
9,2015-05-10,1.6,False
10,2015-05-11,4.24,False
11,2015-05-12,5.5200000000000005,False
12,2015-05-13,3.6,False
13,2015-05-14,4.8,False
14,2015-05-15,6.4,False
15,2015-05-16,1.92,False
16,2015-05-17,2.24,False
17,2015-05-18,4.8,False
18,2015-05-19,6.08,False
19,2015-05-20,4.0,False
20,2015-05-21,6.72,False
21,2015-05-22,5.28,False
22,2015-05-23,1.92,False
23,2015-05-24,1.76,False
24,2015-05-25,2.88,False
25,2015-05-26,4.16,False
26,2015-05-27,3.36,False
27,2015-05-28,5.2,False
28,2015-05-29,5.44,False
29,2015-05-30,2.48,False
30,2015-05-31,1.76,False
0,2015-06-01,4.2,False
1,2015-06-02,6.090000000000001,False
2,2015-06-03,5.8100000000000005,False
3,2015-06-04,4.83,False
4,2015-06-05,4.41,False
5,2015-06-06,1.8200000000000003,False
6,2015-06-07,1.33,False
7,2015-06-08,3.8500000000000005,False
8,2015-06-09,3.5000000000000004,False
9,2015-06-10,4.62,False
10,2015-06-11,5.11,False
11,2015-06-12,4.340000000000001,False
12,2015-06-13,2.31,False
13,2015-06-14,1.8200000000000003,False
14,2015-06-15,4.9,False
15,2015-06-16,5.040000000000001,False
16,2015-06-17,5.53,False
17,2015-06-18,6.0200000000000005,False
18,2015-06-19,5.32,False
19,2015-06-20,2.66,False
20,2015-06-21,1.8200000000000003,False
21,2015-06-22,5.32,False
22,2015-06-23,7.000000000000001,False
23,2015-06-24,6.790000000000001,False
24,2015-06-25,6.370000000000001,False
25,2015-06-26,5.390000000000001,False
26,2015-06-27,3.2900000000000005,False
27,2015-06-28,1.54,False
28,2015-06-29,6.930000000000001,False
29,2015-06-30,5.6000000000000005,False
0,2015-07-01,1.26,False
1,2015-07-02,0.72,False
2,2015-07-03,0.36,False
3,2015-07-04,0.36,False
4,2015-07-05,0.36,False
5,2015-07-06,1.08,False
6,2015-07-07,1.44,False
7,2015-07-08,1.6199999999999999,False
8,2015-07-09,1.44,False
9,2015-07-10,1.08,False
10,2015-07-11,0.54,False
11,2015-07-12,0.36,False
12,2015-07-13,1.7999999999999998,False
13,2015-07-14,2.34,False
14,2015-07-15,3.06,False
15,2015-07-16,3.5999999999999996,False
16,2015-07-17,3.5999999999999996,False
17,2015-07-18,0.8999999999999999,False
18,2015-07-19,0.72,False
19,2015-07-20,2.52,False
20,2015-07-21,2.6999999999999997,False
21,2015-07-22,2.88,False
22,2015-07-23,12.42,False
23,2015-07-24,18.0,False
24,2015-07-25,3.5999999999999996,False
25,2015-07-26,1.6199999999999999,False
26,2015-07-27,4.32,False
27,2015-07-28,3.5999999999999996,False
28,2015-07-29,2.6999999999999997,False
29,2015-07-30,2.6999999999999997,False
30,2015-07-31,2.34,False
0,2015-08-01,2.28,False
1,2015-08-02,1.3199999999999998,False
2,2015-08-03,4.92,False
3,2015-08-04,5.04,False
4,2015-08-05,4.08,False
5,2015-08-06,5.04,False
6,2015-08-07,4.56,False
7,2015-08-08,1.7999999999999998,False
8,2015-08-09,1.92,False
9,2015-08-10,4.8,False
10,2015-08-11,5.3999999999999995,False
11,2015-08-12,4.92,False
12,2015-08-13,4.32,False
13,2015-08-14,3.7199999999999998,False
14,2015-08-15,1.7999999999999998,False
15,2015-08-16,2.04,False
16,2015-08-17,6.96,False
17,2015-08-18,6.12,False
18,2015-08-19,5.279999999999999,False
19,2015-08-20,5.52,False
20,2015-08-21,6.72,False
21,2015-08-22,3.12,False
22,2015-08-23,2.28,False
23,2015-08-24,12.0,False
24,2015-08-25,9.0,False
25,2015-08-26,9.12,False
26,2015-08-27,10.32,False
27,2015-08-28,7.68,False
28,2015-08-29,2.04,False
29,2015-08-30,1.2,False
30,2015-08-31,4.68,False
0,2015-09-01,9.0,False
1,2015-09-02,6.84,False
2,2015-09-03,8.01,False
3,2015-09-04,7.109999999999999,False
4,2015-09-05,3.15,False
5,2015-09-06,1.89,False
6,2015-09-07,1.7999999999999998,False
7,2015-09-08,6.4799999999999995,False
8,2015-09-09,8.64,False
9,2015-09-10,5.04,False
10,2015-09-11,5.85,False
11,2015-09-12,3.42,False
12,2015-09-13,1.17,False
13,2015-09-14,5.76,False
14,2015-09-15,6.21,False
15,2015-09-16,4.859999999999999,False
16,2015-09-17,8.19,False
17,2015-09-18,5.85,False
18,2015-09-19,2.52,False
19,2015-09-20,1.7999999999999998,False
20,2015-09-21,6.75,False
21,2015-09-22,6.75,False
22,2015-09-23,6.93,False
23,2015-09-24,7.199999999999999,False
24,2015-09-25,6.3,False
25,2015-09-26,2.6999999999999997,False
26,2015-09-27,1.6199999999999999,False
27,2015-09-28,6.21,False
28,2015-09-29,6.12,False
29,2015-09-30,7.199999999999999,False
0,2015-10-01,3.2,False
1,2015-10-02,2.88,False
2,2015-10-03,1.28,False
3,2015-10-04,0.96,False
4,2015-10-05,2.72,False
5,2015-10-06,2.88,False
6,2015-10-07,2.72,False
7,2015-10-08,2.72,False
8,2015-10-09,2.24,False
9,2015-10-10,0.96,False
10,2015-10-11,0.64,False
11,2015-10-12,2.24,False
12,2015-10-13,2.88,False
13,2015-10-14,3.36,False
14,2015-10-15,4.0,False
15,2015-10-16,4.0,False
16,2015-10-17,1.28,False
17,2015-10-18,0.8,False
18,2015-10-19,3.36,False
19,2015-10-20,4.0,False
20,2015-10-21,4.32,False
21,2015-10-22,13.92,False
22,2015-10-23,16.0,False
23,2015-10-24,3.36,False
24,2015-10-25,1.6,False
25,2015-10-26,4.96,False
26,2015-10-27,4.8,False
27,2015-10-28,4.0,False
28,2015-10-29,4.64,False
29,2015-10-30,4.48,False
30,2015-10-31,1.6,False
0,2015-11-01,2.6999999999999997,False
1,2015-11-02,9.299999999999999,False
2,2015-11-03,9.9,False
3,2015-11-04,13.5,False
4,2015-11-05,13.2,False
5,2015-11-06,15.0,False
6,2015-11-07,5.3999999999999995,False
7,2015-11-08,2.4,False
8,2015-11-09,11.549999999999999,False
9,2015-11-10,10.5,False
10,2015-11-11,12.15,False
11,2015-11-12,11.7,False
12,2015-11-13,11.7,False
13,2015-11-14,5.25,False
14,2015-11-15,3.5999999999999996,False
15,2015-11-16,12.0,False
16,2015-11-17,12.0,False
17,2015-11-18,11.25,False
18,2015-11-19,10.65,False
19,2015-11-20,11.85,False
20,2015-11-21,4.8,False
21,2015-11-22,2.25,False
22,2015-11-23,12.299999999999999,False
23,2015-11-24,11.1,False
24,2015-11-25,8.7,False
25,2015-11-26,3.4499999999999997,False
26,2015-11-27,7.949999999999999,False
27,2015-11-28,3.3,False
28,2015-11-29,1.5,False
29,2015-11-30,10.65,False
0,2015-12-01,12.46,False
1,2015-12-02,11.340000000000002,False
2,2015-12-03,12.040000000000001,False
3,2015-12-04,11.200000000000001,False
4,2015-12-05,5.6000000000000005,False
5,2015-12-06,2.66,False
6,2015-12-07,8.82,False
7,2015-12-08,8.96,False
8,2015-12-09,8.120000000000001,False
9,2015-12-10,10.500000000000002,False
10,2015-12-11,12.88,False
11,2015-12-12,4.340000000000001,False
12,2015-12-13,1.54,False
13,2015-12-14,8.4,False
14,2015-12-15,9.940000000000001,False
15,2015-12-16,11.760000000000002,False
16,2015-12-17,10.920000000000002,False
17,2015-12-18,10.22,False
18,2015-12-19,4.62,False
19,2015-12-20,2.3800000000000003,False
20,2015-12-21,9.38,False
21,2015-12-22,7.840000000000001,False
22,2015-12-23,10.080000000000002,False
23,2015-12-24,8.540000000000001,False
24,2015-12-25,2.3800000000000003,False
25,2015-12-26,3.5000000000000004,False
26,2015-12-27,3.22,False
27,2015-12-28,10.500000000000002,False
28,2015-12-29,14.000000000000002,False
29,2015-12-30,10.920000000000002,False
30,2015-12-31,11.06,False
0,2016-01-01,1.3,False
1,2016-01-02,1.04,False
2,2016-01-03,0.78,False
3,2016-01-04,6.76,False
4,2016-01-05,7.54,False
5,2016-01-06,5.46,False
6,2016-01-07,6.24,False
7,2016-01-08,6.76,False
8,2016-01-09,2.08,False
9,2016-01-10,0.52,False
10,2016-01-11,5.98,False
11,2016-01-12,4.42,False
12,2016-01-13,5.98,False
13,2016-01-14,6.24,False
14,2016-01-15,7.28,False
15,2016-01-16,2.6,False
16,2016-01-17,1.04,False
17,2016-01-18,1.82,False
18,2016-01-19,6.5,False
19,2016-01-20,6.5,False
20,2016-01-21,6.5,False
21,2016-01-22,4.68,False
22,2016-01-23,1.56,False
23,2016-01-24,0.52,False
24,2016-01-25,4.68,False
25,2016-01-26,5.98,False
26,2016-01-27,7.0200000000000005,False
27,2016-01-28,22.880000000000003,False
28,2016-01-29,26.0,False
29,2016-01-30,3.12,False
30,2016-01-31,1.56,False
0,2016-02-01,21.34,False
1,2016-02-02,21.56,False
2,2016-02-03,16.72,False
3,2016-02-04,14.74,False
4,2016-02-05,19.580000000000002,False
5,2016-02-06,5.28,False
6,2016-02-07,3.08,False
7,2016-02-08,22.0,False
8,2016-02-09,17.82,False
9,2016-02-10,20.24,False
10,2016-02-11,20.68,False
11,2016-02-12,17.16,False
12,2016-02-13,4.62,False
13,2016-02-14,2.64,False
14,2016-02-15,7.04,False
15,2016-02-16,14.3,False
16,2016-02-17,16.06,False
17,2016-02-18,12.76,False
18,2016-02-19,13.42,False
19,2016-02-20,3.74,False
20,2016-02-21,1.98,False
21,2016-02-22,14.3,False
22,2016-02-23,13.64,False
23,2016-02-24,9.9,False
24,2016-02-25,14.08,False
25,2016-02-26,14.52,False
26,2016-02-27,1.98,False
27,2016-02-28,2.42,False
28,2016-02-29,11.66,False
0,2016-03-01,13.95,False
1,2016-03-02,13.95,False
2,2016-03-03,13.2,False
3,2016-03-04,12.299999999999999,False
4,2016-03-05,4.05,False
5,2016-03-06,3.15,False
6,2016-03-07,10.2,False
7,2016-03-08,11.1,False
8,2016-03-09,9.6,False
9,2016-03-10,12.45,False
10,2016-03-11,12.299999999999999,False
11,2016-03-12,3.15,False
12,2016-03-13,2.25,False
13,2016-03-14,9.9,False
14,2016-03-15,11.25,False
15,2016-03-16,11.7,False
16,2016-03-17,10.95,False
17,2016-03-18,13.2,False
18,2016-03-19,3.15,False
19,2016-03-20,1.65,False
20,2016-03-21,11.1,False
21,2016-03-22,13.049999999999999,False
22,2016-03-23,10.95,False
23,2016-03-24,8.549999999999999,False
24,2016-03-25,7.05,False
25,2016-03-26,2.85,False
26,2016-03-27,2.1,False
27,2016-03-28,9.299999999999999,False
28,2016-03-29,13.35,False
29,2016-03-30,15.0,False
30,2016-03-31,11.85,False
0,2016-04-01,3.2,False
1,2016-04-02,1.2000000000000002,False
2,2016-04-03,0.6000000000000001,False
3,2016-04-04,2.6,False
4,2016-04-05,3.4000000000000004,False
5,2016-04-06,4.2,False
6,2016-04-07,3.0,False
7,2016-04-08,3.4000000000000004,False
8,2016-04-09,0.8,False
9,2016-04-10,0.8,False
10,2016-04-11,3.8000000000000003,False
11,2016-04-12,3.2,False
12,2016-04-13,3.4000000000000004,False
13,2016-04-14,4.4,False
14,2016-04-15,3.2,False
15,2016-04-16,1.4000000000000001,False
16,2016-04-17,1.0,False
17,2016-04-18,4.800000000000001,False
18,2016-04-19,4.800000000000001,False
19,2016-04-20,4.0,False
20,2016-04-21,4.6000000000000005,False
21,2016-04-22,4.2,False
22,2016-04-23,1.4000000000000001,False
23,2016-04-24,1.2000000000000002,False
24,2016-04-25,3.4000000000000004,False
25,2016-04-26,5.2,False
26,2016-04-27,4.6000000000000005,False
27,2016-04-28,18.0,False
28,2016-04-29,20.0,False
29,2016-04-30,3.4000000000000004,False
0,2016-05-01,3.84,False
1,2016-05-02,15.84,False
2,2016-05-03,18.96,False
3,2016-05-04,15.12,False
4,2016-05-05,11.04,False
5,2016-05-06,13.68,False
6,2016-05-07,4.08,False
7,2016-05-08,1.68,False
8,2016-05-09,12.48,False
9,2016-05-10,19.439999999999998,False
10,2016-05-11,24.0,False
11,2016-05-12,18.96,False
12,2016-05-13,14.639999999999999,False
13,2016-05-14,5.04,False
14,2016-05-15,2.16,False
15,2016-05-16,16.32,False
16,2016-05-17,13.2,False
17,2016-05-18,15.12,False
18,2016-05-19,13.92,False
19,2016-05-20,10.799999999999999,False
20,2016-05-21,2.4,False
21,2016-05-22,2.4,False
22,2016-05-23,10.32,False
23,2016-05-24,13.44,False
24,2016-05-25,12.0,False
25,2016-05-26,14.16,False
26,2016-05-27,10.559999999999999,False
27,2016-05-28,2.4,False
28,2016-05-29,1.68,False
29,2016-05-30,3.12,False
30,2016-05-31,10.08,False
0,2016-06-01,8.64,False
1,2016-06-02,8.82,False
2,2016-06-03,9.18,False
3,2016-06-04,2.52,False
4,2016-06-05,1.26,False
5,2016-06-06,8.28,False
6,2016-06-07,8.459999999999999,False
7,2016-06-08,8.459999999999999,False
8,2016-06-09,7.56,False
9,2016-06-10,7.56,False
10,2016-06-11,1.44,False
11,2016-06-12,1.6199999999999999,False
12,2016-06-13,6.84,False
13,2016-06-14,6.84,False
14,2016-06-15,6.66,False
15,2016-06-16,6.66,False
16,2016-06-17,5.58,False
17,2016-06-18,1.98,False
18,2016-06-19,1.6199999999999999,False
19,2016-06-20,6.4799999999999995,False
20,2016-06-21,6.66,False
21,2016-06-22,6.3,False
22,2016-06-23,6.84,False
23,2016-06-24,18.0,False
24,2016-06-25,3.2399999999999998,False
25,2016-06-26,1.7999999999999998,False
26,2016-06-27,10.62,False
27,2016-06-28,9.719999999999999,False
28,2016-06-29,9.9,False
29,2016-06-30,8.1,False
0,2016-07-01,5.52,False
1,2016-07-02,1.68,False
2,2016-07-03,0.96,False
3,2016-07-04,1.44,False
4,2016-07-05,5.04,False
5,2016-07-06,5.52,False
6,2016-07-07,5.04,False
7,2016-07-08,5.76,False
8,2016-07-09,2.6399999999999997,False
9,2016-07-10,1.68,False
10,2016-07-11,6.96,False
11,2016-07-12,9.6,False
12,2016-07-13,6.4799999999999995,False
13,2016-07-14,5.52,False
14,2016-07-15,4.32,False
15,2016-07-16,1.92,False
16,2016-07-17,1.2,False
17,2016-07-18,4.8,False
18,2016-07-19,6.24,False
19,2016-07-20,6.96,False
20,2016-07-21,6.96,False
21,2016-07-22,5.76,False
22,2016-07-23,2.4,False
23,2016-07-24,1.68,False
24,2016-07-25,3.84,False
25,2016-07-26,6.0,False
26,2016-07-27,7.199999999999999,False
27,2016-07-28,24.0,False
28,2016-07-29,21.84,False
29,2016-07-30,3.5999999999999996,False
30,2016-07-31,0.72,False
0,2016-08-01,15.0,False
1,2016-08-02,15.0,False
2,2016-08-03,14.85,False
3,2016-08-04,11.4,False
4,2016-08-05,12.15,False
5,2016-08-06,5.1,False
6,2016-08-07,3.3,False
7,2016-08-08,11.25,False
8,2016-08-09,10.35,False
9,2016-08-10,9.0,False
10,2016-08-11,9.75,False
11,2016-08-12,9.75,False
12,2016-08-13,3.5999999999999996,False
13,2016-08-14,2.1,False
14,2016-08-15,9.9,False
15,2016-08-16,8.7,False
16,2016-08-17,7.8,False
17,2016-08-18,7.6499999999999995,False
18,2016-08-19,8.4,False
19,2016-08-20,1.65,False
20,2016-08-21,1.5,False
21,2016-08-22,8.4,False
22,2016-08-23,9.75,False
23,2016-08-24,7.5,False
24,2016-08-25,7.8,False
25,2016-08-26,8.1,False
26,2016-08-27,1.7999999999999998,False
27,2016-08-28,1.7999999999999998,False
28,2016-08-29,9.299999999999999,False
29,2016-08-30,7.8,False
30,2016-08-31,8.4,False
0,2016-09-01,5.44,False
1,2016-09-02,6.800000000000001,False
2,2016-09-03,2.89,False
3,2016-09-04,2.04,False
4,2016-09-05,4.590000000000001,False
5,2016-09-06,9.180000000000001,False
6,2016-09-07,9.520000000000001,False
7,2016-09-08,9.180000000000001,False
8,2016-09-09,9.01,False
9,2016-09-10,3.74,False
10,2016-09-11,2.3800000000000003,False
11,2016-09-12,7.99,False
12,2016-09-13,8.5,False
13,2016-09-14,6.970000000000001,False
14,2016-09-15,10.030000000000001,False
