date,AMZN stock,isPartial
2012-11-01,21,False
2012-11-02,21,False
2012-11-03,23,False
2012-11-04,46,False
2012-11-05,48,False
2012-11-06,48,False
2012-11-07,19,False
2012-11-08,49,False
2012-11-09,51,False
2012-11-10,0,False
2012-11-11,23,False
2012-11-12,49,False
2012-11-13,68,False
2012-11-14,49,False
2012-11-15,100,False
2012-11-16,41,False
2012-11-17,23,False
2012-11-18,0,False
2012-11-19,48,False
2012-11-20,86,False
2012-11-21,20,False
2012-11-22,40,False
2012-11-23,21,False
2012-11-24,46,False
2012-11-25,0,False
2012-11-26,66,False
2012-11-27,85,False
2012-11-28,38,False
2012-11-29,48,False
2012-11-30,70,False
