date,DIS stock,isPartial
2018-07-01,8,False
2018-07-02,52,False
2018-07-03,54,False
2018-07-04,11,False
2018-07-05,50,False
2018-07-06,61,False
2018-07-07,12,False
2018-07-08,8,False
2018-07-09,76,False
2018-07-10,55,False
2018-07-11,68,False
2018-07-12,65,False
2018-07-13,78,False
2018-07-14,19,False
2018-07-15,8,False
2018-07-16,49,False
2018-07-17,63,False
2018-07-18,63,False
2018-07-19,100,False
2018-07-20,70,False
2018-07-21,17,False
2018-07-22,13,False
2018-07-23,62,False
2018-07-24,62,False
2018-07-25,56,False
2018-07-26,71,False
2018-07-27,94,False
2018-07-28,31,False
2018-07-29,15,False
2018-07-30,72,False
2018-07-31,72,False
