date,HAS stock,isPartial
2014-09-01,34,False
2014-09-02,39,False
2014-09-03,57,False
2014-09-04,62,False
2014-09-05,55,False
2014-09-06,39,False
2014-09-07,62,False
2014-09-08,53,False
2014-09-09,59,False
2014-09-10,79,False
2014-09-11,82,False
2014-09-12,47,False
2014-09-13,50,False
2014-09-14,54,False
2014-09-15,68,False
2014-09-16,72,False
2014-09-17,65,False
2014-09-18,69,False
2014-09-19,75,False
2014-09-20,80,False
2014-09-21,80,False
2014-09-22,86,False
2014-09-23,90,False
2014-09-24,97,False
2014-09-25,92,False
2014-09-26,89,False
2014-09-27,62,False
2014-09-28,72,False
2014-09-29,92,False
2014-09-30,100,False
