date,SYMC stock,isPartial
2015-02-01,0,False
2015-02-02,57,False
2015-02-03,75,False
2015-02-04,38,False
2015-02-05,51,False
2015-02-06,100,False
2015-02-07,0,False
2015-02-08,0,False
2015-02-09,38,False
2015-02-10,38,False
2015-02-11,38,False
2015-02-12,39,False
2015-02-13,0,False
2015-02-14,69,False
2015-02-15,92,False
2015-02-16,40,False
2015-02-17,79,False
2015-02-18,77,False
2015-02-19,0,False
2015-02-20,40,False
2015-02-21,45,False
2015-02-22,45,False
2015-02-23,37,False
2015-02-24,38,False
2015-02-25,38,False
2015-02-26,0,False
2015-02-27,39,False
2015-02-28,44,False
