date,TSLA stock,isPartial
2016-11-01,64,False
2016-11-02,68,False
2016-11-03,50,False
2016-11-04,48,False
2016-11-05,14,False
2016-11-06,5,False
2016-11-07,49,False
2016-11-08,55,False
2016-11-09,100,False
2016-11-10,87,False
2016-11-11,47,False
2016-11-12,11,False
2016-11-13,10,False
2016-11-14,41,False
2016-11-15,47,False
2016-11-16,44,False
2016-11-17,69,False
2016-11-18,60,False
2016-11-19,24,False
2016-11-20,21,False
2016-11-21,58,False
2016-11-22,70,False
2016-11-23,53,False
2016-11-24,14,False
2016-11-25,34,False
2016-11-26,16,False
2016-11-27,8,False
2016-11-28,42,False
2016-11-29,49,False
2016-11-30,45,False
