date,GOOG stock,isPartial
2012-06-01,100,False
2012-06-02,54,False
2012-06-03,11,False
2012-06-04,43,False
2012-06-05,77,False
2012-06-06,9,False
2012-06-07,18,False
2012-06-08,64,False
2012-06-09,54,False
2012-06-10,11,False
2012-06-11,25,False
2012-06-12,85,False
2012-06-13,61,False
2012-06-14,35,False
2012-06-15,9,False
2012-06-16,22,False
2012-06-17,0,False
2012-06-18,34,False
2012-06-19,34,False
2012-06-20,43,False
2012-06-21,26,False
2012-06-22,37,False
2012-06-23,22,False
2012-06-24,0,False
2012-06-25,60,False
2012-06-26,17,False
2012-06-27,35,False
2012-06-28,18,False
2012-06-29,28,False
2012-06-30,11,False
