date,MCD stock,isPartial
2013-05-01,55,False
2013-05-02,82,False
2013-05-03,64,False
2013-05-04,0,False
2013-05-05,25,False
2013-05-06,61,False
2013-05-07,30,False
2013-05-08,51,False
2013-05-09,93,False
2013-05-10,64,False
2013-05-11,48,False
2013-05-12,36,False
2013-05-13,20,False
2013-05-14,60,False
2013-05-15,40,False
2013-05-16,60,False
2013-05-17,74,False
2013-05-18,24,False
2013-05-19,96,False
2013-05-20,100,False
2013-05-21,58,False
2013-05-22,50,False
2013-05-23,70,False
2013-05-24,21,False
2013-05-25,49,False
2013-05-26,0,False
2013-05-27,21,False
2013-05-28,29,False
2013-05-29,59,False
2013-05-30,51,False
2013-05-31,52,False
