date,HD stock,isPartial
2016-11-01,86,False
2016-11-02,36,False
2016-11-03,57,False
2016-11-04,46,False
2016-11-05,40,False
2016-11-06,30,False
2016-11-07,69,False
2016-11-08,39,False
2016-11-09,91,False
2016-11-10,63,False
2016-11-11,37,False
2016-11-12,50,False
2016-11-13,44,False
2016-11-14,65,False
2016-11-15,100,False
2016-11-16,73,False
2016-11-17,57,False
2016-11-18,63,False
2016-11-19,39,False
2016-11-20,39,False
2016-11-21,47,False
2016-11-22,90,False
2016-11-23,61,False
2016-11-24,18,False
2016-11-25,63,False
2016-11-26,29,False
2016-11-27,24,False
2016-11-28,70,False
2016-11-29,37,False
2016-11-30,63,False
